Wiki_movie_ID,Freebase_movie_ID,Movie_release_date,Character_name,Actor_date_of_birth,Actor_gender,Actor_height,Actor_ethnicity_Freebase_ID,Actor_name,Actor_age,Freebase_character/actor_ID,Freebase_character_ID,Freebase_actor_ID,Occupations,Occupation Labels
1082656,/m/044g_k,2006-06-21,Lex Luthor,1959-07-26,M,1.79,,Kevin Spacey,46.0,/m/0k3zb8,/m/04q78,/m/048lv,"http://www.wikidata.org/entity/Q81096, http://www.wikidata.org/entity/Q169470, http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q205375, http://www.wikidata.org/entity/Q484876, http://www.wikidata.org/entity/Q593644, http://www.wikidata.org/entity/Q911554, http://www.wikidata.org/entity/Q2961975, http://www.wikidata.org/entity/Q3437279, http://www.wikidata.org/entity/Q4947495, http://www.wikidata.org/entity/Q15883433, http://www.wikidata.org/entity/Q10384029, http://www.wikidata.org/entity/Q12362622","engineer, physicist, superhero, inventor, chief executive officer, chemist, business magnate, business executive, roboticist, crime boss, mass murderer, drug trafficker, philanthropist"
1082656,/m/044g_k,2006-06-21,Perry White,1938-01-01,M,1.93,/m/0xnvg,Frank Langella,68.0,/m/03jpvzd,/m/04mctc,/m/03mg35,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q589298","reporter, editor-in-chief"
1082656,/m/044g_k,2006-06-21,Jimmy Olsen,1982-04-01,M,1.78,,Sam Huntington,24.0,/m/03xkhs9,/m/01l7gv,/m/06vbpp,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q33231","reporter, photographer"
1082656,/m/044g_k,2006-06-21,Jor-El,1924-04-03,M,1.75,/m/07mqps,Marlon Brando,82.0,/m/040v4rl,/m/02kdb5,/m/04__f,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q205375","scientist, inventor"
1082656,/m/044g_k,2006-06-21,Clark Kent,1989-06-02,M,,,Stephen Bender,17.0,/m/0cg61wp,/m/02362,/m/026z6sf,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q42909","reporter, reporter, reporter, reporter"
1082656,/m/044g_k,2006-06-21,Clark Kent,1979-10-09,M,1.91,,Brandon Routh,26.0,/m/0hgcdxr,/m/02362,/m/05wcdg,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q42909","reporter, reporter, reporter, reporter"
2638362,/m/07tj4c,1996-08-02,Emma Woodhouse,1972-09-27,F,1.75,/m/041rx,Gwyneth Paltrow,23.0,/m/0jxtyd,/m/04fgqh0,/m/0bq2g,http://www.wikidata.org/entity/Q512314,socialite
2638362,/m/07tj4c,1996-08-02,Mr. Weston,1948-05-24,M,1.88,/m/03lmx1,James Cosmo,48.0,/m/0jxtyw,/m/04m2pn9,/m/0ck54c,,
2638362,/m/07tj4c,1996-08-02,Miss Bates,1962-01-20,F,,/m/02w7gg,Sophie Thompson,34.0,/m/0jxtzb,/m/07q9f00,/m/06t61y,,
2638362,/m/07tj4c,1996-08-02,George Knightley,1961-12-01,M,1.88,/m/02w7gg,Jeremy Northam,34.0,/m/0jxtzh,/m/05fc7vd,/m/02k6rq,,
1128240,/m/048p_g,2003-01-30,Kimberly Corman,1978-07-22,F,1.69,,A. J. Cook,24.0,/m/0jy66z,/m/025tpqs,/m/02zyvw,http://www.wikidata.org/entity/Q315247,university student
1128240,/m/048p_g,2003-01-30,Clear Rivers,1976-02-28,F,1.73,,Ali Larter,26.0,/m/0jy673,/m/025ts0m,/m/03359d,http://www.wikidata.org/entity/Q483501,artist
1128240,/m/048p_g,2003-01-30,William Bludworth,1954-12-04,M,1.96,/m/0x67,Tony Todd,48.0,/m/03jpcx4,/m/07thb8b,/m/045gzq,http://www.wikidata.org/entity/Q1134614,coroner
14384820,/m/03d243x,2008-10-23,Jigsaw Killer,1942-08-07,M,1.791,,Tobin Bell,66.0,/m/040m41y,/m/0b1419,/m/08l9m9,"http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q484188","vigilante, serial killer"
14384820,/m/03d243x,2008-10-23,Mark Hoffman,1965-09-03,M,1.83,,Costas Mandylor,43.0,/m/040m41s,/m/05t0fd5,/m/086w1x,"http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q19385508","vigilante, police detective"
14384820,/m/03d243x,2008-10-23,Jill Tuck-Kramer,1963-09-06,F,1.65,,Betsy Russell,45.0,/m/04ddh1_,/m/076w6nk,/m/027xdvp,,
433414,/m/027ywq,1990-01-19,Burt Gummer,1947-06-21,M,1.9,,Michael Gross,42.0,/m/0k7b02,/m/027p11v,/m/03l3gd,,
433414,/m/027ywq,1990-01-19,Earl Bassett,1942-12-30,M,1.77,,Fred Ward,47.0,/m/0k79_s,/m/067scf,/m/03_48k,,
650540,/m/02_lmb,1995-12-22,Lucy Westenra,1963-09-26,F,1.676,,Lysette Anthony,32.0,/m/0jxjxn,/m/090rcr,/m/07628l,http://www.wikidata.org/entity/Q512314,socialite
650540,/m/02_lmb,1995-12-22,Count Dracula,1926-02-11,M,1.854,/m/0cnvdq1,Leslie Nielsen,69.0,/m/0jxjww,/m/027dcbn,/m/0fb7c,"http://www.wikidata.org/entity/Q148401, http://www.wikidata.org/entity/Q372436, http://www.wikidata.org/entity/Q4991371, http://www.wikidata.org/entity/Q15954519, http://www.wikidata.org/entity/Q28837146","magician, statesperson, soldier, alchemist, necromancer"
650540,/m/02_lmb,1995-12-22,Renfield,1954-04-10,M,1.7272,,Peter MacNicol,41.0,/m/0jxjx0,/m/02zz92,/m/02g5h5,,
650540,/m/02_lmb,1995-12-22,Jonathan Harker,1961-03-04,M,1.85,,Steven Weber,34.0,/m/0jxjx5,/m/09gsz0,/m/09nzjk,"http://www.wikidata.org/entity/Q14284, http://www.wikidata.org/entity/Q519076, http://www.wikidata.org/entity/Q1058307","solicitor, real estate agent, vampire hunter"
650540,/m/02_lmb,1995-12-22,Mina Harker,1962-09-12,F,1.7,,Amy Yasbeck,33.0,/m/0jxjxb,/m/04vmkn,/m/05xh50,http://www.wikidata.org/entity/Q2251335,school teacher
650540,/m/02_lmb,1995-12-22,Abraham Van Helsing,1926-06-28,M,1.65,/m/09kr66,Mel Brooks,69.0,/m/0jxjxh,/m/02y2tq,/m/052hl,"http://www.wikidata.org/entity/Q901, http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q1058307, http://www.wikidata.org/entity/Q1622272, http://www.wikidata.org/entity/Q4964182","scientist, physician, vampire hunter, university teacher, philosopher"
650540,/m/02_lmb,1995-12-22,John Seward,1927-02-15,M,1.91,/m/041rx,Harvey Korman,68.0,/m/03jpd5b,/m/025tc84,/m/02_pbr,"http://www.wikidata.org/entity/Q39631, http://www.wikidata.org/entity/Q212980, http://www.wikidata.org/entity/Q1058307","physician, psychologist, vampire hunter"
1617626,/m/05h12k,1994-08-03,Jack Ryan,1942-07-13,M,1.85,/m/01qhm_,Harrison Ford,52.0,/m/0jwhnc,/m/07kpv,/m/0c0k1,"http://www.wikidata.org/entity/Q82955, http://www.wikidata.org/entity/Q392651, http://www.wikidata.org/entity/Q1056337, http://www.wikidata.org/entity/Q1622272, http://www.wikidata.org/entity/Q4182927, http://www.wikidata.org/entity/Q56027752","politician, intelligence agent, certified public accountant, university teacher, stockbroker, intelligence analyst"
1617626,/m/05h12k,1994-08-03,John Clark,1955-07-22,M,1.78,,Willem Dafoe,39.0,/m/0jwhnj,/m/07kq8,/m/01f7dd,"http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q4991371","vigilante, soldier"
1617626,/m/05h12k,1994-08-03,Domingo Chavez,1961-07-09,M,,/m/01g7zj,Raymond Cruz,33.0,/m/03hc0d9,/m/039s9z,/m/0krx7h,http://www.wikidata.org/entity/Q5446967,field agent
963986,/m/03twd6,2002-06-06,Jason Bourne,1970-10-08,M,1.78,/m/0cnvdq1,Matt Damon,31.0,/m/0k4kcz,/m/03nb2p,/m/0169dl,"http://www.wikidata.org/entity/Q121594, http://www.wikidata.org/entity/Q1058375, http://www.wikidata.org/entity/Q2251335, http://www.wikidata.org/entity/Q5468328, http://www.wikidata.org/entity/Q9352089, http://www.wikidata.org/entity/Q4991371, http://www.wikidata.org/entity/Q17020232, http://www.wikidata.org/entity/Q55983771","professor, double agent, school teacher, Foreign Service officer, spy, soldier, sleeper agent, assassin"
963986,/m/03twd6,2002-06-06,Alexander Conklin,1951-07-09,M,1.78,,Chris Cooper,50.0,/m/0k4kd8,/m/02t9dr9,/m/02s2ft,http://www.wikidata.org/entity/Q9352089,spy
2542052,/m/07lzrp,2005-03-08,Samara Morgan,1978-01-26,F,1.52,,Kelly Stables,27.0,/m/0k2kpb,/m/0631_t,/m/07rxzr,,
16930015,/m/0412hq1,1995-05-19,Harry Palmer,1933-03-14,M,1.88,,Michael Caine,62.0,/m/04szz85,/m/0f4gb,/m/0gnbw,"http://www.wikidata.org/entity/Q36180, http://www.wikidata.org/entity/Q1058617, http://www.wikidata.org/entity/Q9352089","writer, private investigator, spy"
17672269,/m/047qf9r,1948-11-20,Daffy Duck,1908-05-30,M,,/m/041rx,Mel Blanc,40.0,/m/0gx49n4,/m/0dng4,/m/0c5vh,,
1296863,/m/04qtms,1946-11-02,Porky Pig,1908-05-30,M,,/m/041rx,Mel Blanc,38.0,/m/0h1k0g3,/m/0dngm,/m/0c5vh,,
179351,/m/018gvp,1961-01-25,Cruella de Vil,1914-04-20,F,,,Betty Lou Gerson,46.0,/m/0k1jy1,/m/059fc6,/m/05gm41,http://www.wikidata.org/entity/Q512314,socialite
179351,/m/018gvp,1961-01-25,Lucky,1948-10-19,F,,,Mimi Gibson,12.0,/m/0k1j_q,/m/05t1x1b,/m/026h33b,,
25100224,/m/0cc8jng,2010-07-23,Tinkerbell,1988-06-09,F,1.55,,Mae Whitman,22.0,/m/0fprl4p,/m/01pf51,/m/013vdl,,
25708664,/m/09v3jyg,2011-04-06,Tigger,1952-11-03,M,1.73,,Jim Cummings,58.0,/m/0gxbg31,/m/0hcws,/m/02_p5w,,
25708664,/m/09v3jyg,2011-04-06,Narrator,1939-10-27,M,1.96,/m/02w7gg,John Cleese,71.0,/m/0gj41gl,/m/0147fv,/m/041c4,,
25708664,/m/09v3jyg,2011-04-06,Winnie-the-Pooh,1952-11-03,M,1.73,,Jim Cummings,58.0,/m/0dwjt2d,/m/082kw,/m/02_p5w,,
25708664,/m/09v3jyg,2011-04-06,Eeyore,1934-07-28,M,,,Bud Luckey,76.0,/m/0dw99m6,/m/0m5tv,/m/09y69s,,
25708664,/m/09v3jyg,2011-04-06,Owl,1962-05-17,M,1.88,/m/07bch9,Craig Ferguson,48.0,/m/0dwfpb8,/m/0m5vy,/m/04mhbh,,
25708664,/m/09v3jyg,2011-04-06,Rabbit,1962-07-13,M,,,Tom Kenny,48.0,/m/0dwdhc3,/m/0m5wn,/m/01lly5,,
4259508,/m/0bstlp,1955,Chandramukhi,1936-08-13,F,1.6,/m/01rv7x,Vyjayanthimala,18.0,/m/0jx742,/m/0h5sy65,/m/0dm652,"http://www.wikidata.org/entity/Q3630457, http://www.wikidata.org/entity/Q3630457, http://www.wikidata.org/entity/Q3630457, http://www.wikidata.org/entity/Q3630457","Tawaif, Tawaif, Tawaif, Tawaif"
3210303,/m/08zj46,1996-11-01,Howard Campbell,1941-02-08,M,1.85,/m/03bkbh,Nick Nolte,55.0,/m/04htr1x,/m/05nd8m3,/m/0lkr7,,
4556411,/m/0c8qhs,1979-01-24,Antoine Doinel,1944-05-28,M,,,Jean-Pierre Léaud,34.0,/m/03qc0xm,/m/06lm3g,/m/01sm0m,,
4434198,/m/0c2577,2001-03-03,Sanji,1963-08-07,M,1.75,,Hiroaki Hirata,37.0,/m/0j7w29z,/m/03bn7q,/m/04jz_2,"http://www.wikidata.org/entity/Q156839, http://www.wikidata.org/entity/Q10729326","cook, pirate"
4434198,/m/0c2577,2001-03-03,Roronoa Zoro,1967-11-25,M,,,Kazuya Nakai,33.0,/m/0j7w2bn,/m/02jzqh,/m/04_h75,"http://www.wikidata.org/entity/Q621613, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897","bounty hunter, pirate, swordfighter"
4434198,/m/0c2577,2001-03-03,Nami,1969-03-12,F,,,Akemi Okamura,31.0,/m/0j7w29t,/m/07wp0b,/m/04f5z2,"http://www.wikidata.org/entity/Q254651, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q3562775","navigator, pirate, thief"
4434198,/m/0c2577,2001-03-03,Monkey D. Luffy,1955-01-15,F,,,Mayumi Tanaka,46.0,/m/0j7w2b3,/m/01_f41,/m/03q63p,"http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q849424","pirate, ship captain"
4434198,/m/0c2577,2001-03-03,Usopp,1965-05-23,M,,,Kappei Yamaguchi,35.0,/m/0j7w2ch,/m/03blv1,/m/02v92l,"http://www.wikidata.org/entity/Q201948, http://www.wikidata.org/entity/Q10729326","sniper, pirate"
10745657,/m/02qnwxt,1956,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,47.0,/m/052cxgg,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
10745657,/m/02qnwxt,1956,Yosemite Sam,1908-05-30,M,,/m/041rx,Mel Blanc,47.0,/m/0hynl9x,/m/01c5hx,/m/0c5vh,"http://www.wikidata.org/entity/Q178521, http://www.wikidata.org/entity/Q619851","cowboy, gunfighter"
8407971,/m/0272ctm,1955-03-26,Yosemite Sam,1908-05-30,M,,/m/041rx,Mel Blanc,46.0,/m/0hynjl3,/m/01c5hx,/m/0c5vh,"http://www.wikidata.org/entity/Q178521, http://www.wikidata.org/entity/Q619851","cowboy, gunfighter"
8407971,/m/0272ctm,1955-03-26,Daffy Duck,1908-05-30,M,,/m/041rx,Mel Blanc,46.0,/m/0hynjl9,/m/0dng4,/m/0c5vh,,
8407971,/m/0272ctm,1955-03-26,Bugs Bunny,1908-05-30,M,,/m/041rx,Mel Blanc,46.0,/m/052cqk2,/m/0d9kl,/m/0c5vh,http://www.wikidata.org/entity/Q1552579,handyman
2821933,/m/084wwx,1960-08-17,Weena,1942-01-08,F,1.626,,Yvette Mimieux,18.0,/m/0k6q8v,/m/040wh5w,/m/0503gg,,
2821933,/m/084wwx,1960-08-17,Window dresser,1928-06-19,M,,,Don Sahlin,32.0,/m/0hhx81x,/m/03y0gpd,/m/0djfb1,,
444267,/m/0296vv,2001-06-26,Elle Woods,1976-03-22,F,1.56,/m/07bch9,Reese Witherspoon,25.0,/m/0j_wm4,/m/0blvvf,/m/0n6f8,http://www.wikidata.org/entity/Q40348,lawyer
321496,/m/01vksx,2003-07-09,Elizabeth Swann,1991-08-04,F,1.65,,Lucinda Dryzek,11.0,/m/0hv76_v,/m/03n3qj,/m/027tgjg,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897","sailor, sailor, sailor, sailor, ship captain, ship captain, ship captain, ship captain, socialite, socialite, socialite, socialite, crew member, crew member, crew member, crew member, pirate, pirate, pirate, pirate, swordfighter, swordfighter, swordfighter, swordfighter"
321496,/m/01vksx,2003-07-09,Captain Jack Sparrow,1963-06-09,M,1.78,/m/01qhm_,Johnny Depp,40.0,/m/0k1xzy,/m/01x5g2,/m/0jfx1,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q508230, http://www.wikidata.org/entity/Q1436517, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q15962734, http://www.wikidata.org/entity/Q17176618","sailor, ship captain, castaway, chief mate, helmsman, crew member, pirate, swordfighter, mutineer, smuggler"
321496,/m/01vksx,2003-07-09,Hector Barbossa,1951-07-06,M,1.83,,Geoffrey Rush,52.0,/m/0k1x_2,/m/02v9k1,/m/0170pk,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q189290, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q201559, http://www.wikidata.org/entity/Q1383594, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q15962734","sailor, military officer, ship captain, privateer, executive officer, helmsman, crew member, pirate, swordfighter, mutineer"
321496,/m/01vksx,2003-07-09,Will Turner,1977-01-13,M,1.791,/m/02w7gg,Orlando Bloom,26.0,/m/0k1x_7,/m/02x0rv,/m/09wj5,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q838566, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897","sailor, ship captain, metalsmith, crew member, pirate, swordfighter"
321496,/m/01vksx,2003-07-09,Elizabeth Swann,1985-03-26,F,1.7,/m/02w7gg,Keira Knightley,18.0,/m/0k1x_d,/m/03n3qj,/m/01l2fn,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q512314, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q10729326, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897, http://www.wikidata.org/entity/Q11397897","sailor, sailor, sailor, sailor, ship captain, ship captain, ship captain, ship captain, socialite, socialite, socialite, socialite, crew member, crew member, crew member, crew member, pirate, pirate, pirate, pirate, swordfighter, swordfighter, swordfighter, swordfighter"
321496,/m/01vksx,2003-07-09,James Norrington,1973-03-01,M,1.854,,Jack Davenport,30.0,/m/0k1x_k,/m/08r83s,/m/02gqcs,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q189290, http://www.wikidata.org/entity/Q599151, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q11397897","sailor, military officer, official, crew member, swordfighter"
321496,/m/01vksx,2003-07-09,Weatherby Swann,1947-06-01,M,1.88,/m/06gbnc,Jonathan Pryce,56.0,/m/02vb9q1,/m/08r82r,/m/01tsbmv,http://www.wikidata.org/entity/Q132050,governor
321496,/m/01vksx,2003-07-09,Joshamee Gibbs,1956-04-27,M,1.78,/m/02w7gg,Kevin McNally,47.0,/m/0k1x_q,/m/0fc1xt,/m/0c04_m,"http://www.wikidata.org/entity/Q45199, http://www.wikidata.org/entity/Q189290, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q1436517, http://www.wikidata.org/entity/Q2309900, http://www.wikidata.org/entity/Q5184855, http://www.wikidata.org/entity/Q10729326","sailor, military officer, ship captain, chief mate, helmsman, crew member, pirate"
28387289,/m/0dgq_kn,2011-12-21,Lisbeth Salander,1985-04-17,F,1.6,,Rooney Mara,26.0,/m/0cv8jz1,/m/09gnqb6,/m/047cqf3,"http://www.wikidata.org/entity/Q1058617, http://www.wikidata.org/entity/Q2798820, http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q20725072","private investigator, security hacker, vigilante, torturer"
28387289,/m/0dgq_kn,2011-12-21,Mikael Blomkvist,1968-03-02,M,1.78,/m/04_bc8,Daniel Craig,43.0,/m/0cv8jyw,/m/0c01td_,/m/04shbh,"http://www.wikidata.org/entity/Q42909, http://www.wikidata.org/entity/Q876864","reporter, editing staff"
28387289,/m/0dgq_kn,2011-12-21,Young Morell,1974-10-31,M,,,David Dencik,37.0,/m/0h5qbbn,/m/0hdf468,/m/094yfq,http://www.wikidata.org/entity/Q937857,association football player
21944870,/m/04zthn8,1942,Michael Shayne,1902-08-11,M,1.79,,Lloyd Nolan,39.0,/m/04zthy6,/m/03gqm1s,/m/06fgbb,http://www.wikidata.org/entity/Q1058617,private investigator
5076487,/m/0d1n0q,2005-05-31,Lena Kaligaris,1981-09-16,F,1.7,/m/01g7zj,Alexis Bledel,23.0,/m/0k6gwn,/m/02qtnht,/m/0217kz,,
5076487,/m/0d1n0q,2005-05-31,"Bridget ""Bee"" Vreeland",1987-08-25,F,1.78,,Blake Lively,17.0,/m/0k6gwh,/m/04669kh,/m/06_bq1,,
202140,/m/01cqks,1959-05-04,Antoine Doinel,1944-05-28,M,,,Jean-Pierre Léaud,14.0,/m/0k47gt,/m/06lm3g,/m/01sm0m,,
5814107,/m/0f6qk_,1997,Captain Nemo,1933-03-14,M,1.88,,Michael Caine,63.0,/m/04htysy,/m/014s4v,/m/0gnbw,"http://www.wikidata.org/entity/Q81096, http://www.wikidata.org/entity/Q849424, http://www.wikidata.org/entity/Q1650915, http://www.wikidata.org/entity/Q3492027, http://www.wikidata.org/entity/Q11900058, http://www.wikidata.org/entity/Q12414919","engineer, ship captain, researcher, submariner, explorer, terrorist"
957359,/m/03t97y,2001-04-29,Evelyn Carnahan-O'Connell,1970-03-07,F,1.7,/m/013b6_,Rachel Weisz,31.0,/m/0k5y_r,/m/02q86h3,/m/014x77,"http://www.wikidata.org/entity/Q36180, http://www.wikidata.org/entity/Q182436, http://www.wikidata.org/entity/Q1350189, http://www.wikidata.org/entity/Q3621491","writer, librarian, egyptologist, archaeologist"
957359,/m/03t97y,2001-04-29,Mathayus,1972-05-02,M,1.96,/m/07j80c,The Rock,28.0,/m/03jpsy_,/m/03cl_5y,/m/014g_s,"http://www.wikidata.org/entity/Q178197, http://www.wikidata.org/entity/Q1250916","mercenary, warrior"
957359,/m/03t97y,2001-04-29,Anck Su Namun,1971-01-31,F,1.77,/m/025rpb0,Patricia Velásquez,30.0,/m/040gr72,/m/045rk8k,/m/05dx4p,http://www.wikidata.org/entity/Q2719946,concubine
158982,/m/014zwb,1998-12-18,Frank Navasky,1963-06-17,M,1.765,/m/07hwkr,Greg Kinnear,35.0,/m/0k8976,/m/03bvp17,/m/02t_st,,
158982,/m/014zwb,1998-12-18,George Pappas,1967-11-13,M,1.71,,Steve Zahn,31.0,/m/0k897p,/m/03bvp3k,/m/04fhxp,,
2342941,/m/0754ns,2006-03-03,Claire Brown,1991-02-10,F,1.6,,Emma Roberts,15.0,/m/0jtpnc,/m/0gj5c3s,/m/0517bc,,
1336117,/m/04tqd4,2003-04-04,Herbert West,1954-09-09,M,1.708,,Jeffrey Combs,48.0,/m/0jv9hb,/m/048s8n,/m/02jm9c,http://www.wikidata.org/entity/Q901,scientist
2829485,/m/085ccd,1984-04-06,Falkor,1930-04-23,M,,,Alan Oppenheimer,53.0,/m/04kc3_v,/m/04kc3_y,/m/0745k7,,
8355871,/m/0270kpk,2002,Tom Thumb,1981-01-28,M,1.68,/m/09vc4s,Elijah Wood,20.0,/m/03jpcct,/m/01m1mn,/m/015t56,,
32252,/m/07xrm,2000,David Dunn,1955-03-19,M,1.8,,Bruce Willis,44.0,/m/0k7jlx,/m/04drwrx,/m/0h7pj,"http://www.wikidata.org/entity/Q19204627, http://www.wikidata.org/entity/Q856887, http://www.wikidata.org/entity/Q3190387","American football player, security guard, vigilante"
32252,/m/07xrm,2000,Elijah Price,1948-12-21,M,1.89,/m/0x67,Samuel L. Jackson,51.0,/m/0k7jm1,/m/0ccb2m3,/m/0f5xn,"http://www.wikidata.org/entity/Q3243461, http://www.wikidata.org/entity/Q12414919","collector, terrorist"
2622711,/m/07sfm_,1995,Professor Edward Travers,1923-01-13,M,,,Jack Watling,71.0,/m/0j7127b,/m/02x5dm2,/m/05phlc,http://www.wikidata.org/entity/Q4773904,anthropologist
2622711,/m/07sfm_,1995,Brigadier Lethbridge-Stewart,1929-12-16,M,1.85,,Nicholas Courtney,65.0,/m/0j710rq,/m/026ny8,/m/04q66r,,
2622711,/m/07sfm_,1995,Sarah Jane Smith,1946-02-01,F,1.62,,Elisabeth Sladen,48.0,/m/0j710s2,/m/03sd25,/m/04t0b1,"http://www.wikidata.org/entity/Q60661987, http://www.wikidata.org/entity/Q42909","time traveller, reporter"
2622711,/m/07sfm_,1995,Victoria Waterfield,1948-01-02,F,,,Deborah Watling,46.0,/m/0j710sg,/m/04rqqv,/m/05phhz,http://www.wikidata.org/entity/Q60661987,time traveller
11612413,/m/02rlk96,1967-12-15,Helen Lawson,1917-06-30,F,1.6,/m/065b6q,Susan Hayward,50.0,/m/09vlgyq,/m/0g2hrc,/m/01938t,,
11612413,/m/02rlk96,1967-12-15,Helen Lawson,1924-07-22,F,,/m/07hwkr,Margaret Whiting,43.0,/m/05pw8xt,/m/0g2hrc,/m/01jtykr,,
789903,/m/03cd0x,2004-07-23,Catwoman,1966-08-14,F,1.68,/m/02ctzb,Halle Berry,37.0,/m/0jw65z,/m/027j55,/m/03knl,"http://www.wikidata.org/entity/Q188784, http://www.wikidata.org/entity/Q3562775, http://www.wikidata.org/entity/Q11124885, http://www.wikidata.org/entity/Q3190387, http://www.wikidata.org/entity/Q14915751","superhero, thief, martial artist, vigilante, prostitute"
28385798,/m/0crh5_f,2010-10-08,Captain Nascimento,1976-06-27,M,,,Wagner Moura,34.0,/m/0g4nwkh,/m/0g4nwhw,/m/03cfzp_,,
28385798,/m/0crh5_f,2010-10-08,André Matias,1982-01-20,M,,,André Ramiro,28.0,/m/0g4nwkr,/m/0g4nwj1,/m/04mnngj,http://www.wikidata.org/entity/Q384593,police officer
20137083,/m/04yh4w4,1963-02-08,Speedy Gonzales,1908-05-30,M,,/m/041rx,Mel Blanc,54.0,/m/0gb0gqb,/m/0pxxk,/m/0c5vh,,
10839638,/m/02qrmvj,1999-04-12,Miss Havisham,1946-02-05,F,1.7,/m/02w7gg,Charlotte Rampling,53.0,/m/02tb6jy,/m/02rfpy,/m/02f2p7,"http://www.wikidata.org/entity/Q21849766, http://www.wikidata.org/entity/Q2303143","heiress, recluse"
10839638,/m/02qrmvj,1999-04-12,Estella Havisham,1976-11-04,F,,,Justine Waddell,22.0,/m/02vb4kb,/m/04n_3q,/m/0269gv6,http://www.wikidata.org/entity/Q512314,socialite
